id,publication_year,cited_by_count,author_ids
https://openalex.org/W3213664144,2021,14,"['https://openalex.org/A5005228286', 'https://openalex.org/A5101992030', 'https://openalex.org/A5070920982', 'https://openalex.org/A5001211242']"
https://openalex.org/W2993357711,1999,39,"['https://openalex.org/A5009649878', 'https://openalex.org/A5080791781']"
https://openalex.org/W2007409401,1998,37,['https://openalex.org/A5001211242']
https://openalex.org/W3123895369,1997,37,['https://openalex.org/A5001211242']
https://openalex.org/W1495410826,1998,34,['https://openalex.org/A5001211242']
https://openalex.org/W1543670376,1995,34,['https://openalex.org/A5001211242']
https://openalex.org/W4234413338,1994,34,"['https://openalex.org/A5054094267', 'https://openalex.org/A5080791781']"
https://openalex.org/W2068762029,2004,30,['https://openalex.org/A5080791781']
https://openalex.org/W2075385827,2009,23,"['https://openalex.org/A5025396810', 'https://openalex.org/A5007282319', 'https://openalex.org/A5091346096', 'https://openalex.org/A5044114214', 'https://openalex.org/A5065393757', 'https://openalex.org/A5075562557', 'https://openalex.org/A5036583884']"
https://openalex.org/W1999570825,2010,20,"['https://openalex.org/A5080791781', 'https://openalex.org/A5025980285']"
https://openalex.org/W1652252935,2013,18,"['https://openalex.org/A5109273170', 'https://openalex.org/A5025396810', 'https://openalex.org/A5007282319', 'https://openalex.org/A5105978897', 'https://openalex.org/A5036583884']"
https://openalex.org/W2606674609,2017,18,"['https://openalex.org/A5076242927', 'https://openalex.org/A5080791781']"
https://openalex.org/W2755872419,2017,18,"['https://openalex.org/A5075756309', 'https://openalex.org/A5043621466', 'https://openalex.org/A5024842056']"
https://openalex.org/W4233857624,2013,18,"['https://openalex.org/A5078682514', 'https://openalex.org/A5001211242', 'https://openalex.org/A5090426330', 'https://openalex.org/A5072267426']"
https://openalex.org/W837316763,2014,18,"['https://openalex.org/A5049597789', 'https://openalex.org/A5080791781']"
https://openalex.org/W2885402660,2018,17,"['https://openalex.org/A5087454950', 'https://openalex.org/A5076242927', 'https://openalex.org/A5020702662', 'https://openalex.org/A5057043565']"
https://openalex.org/W4298217521,2014,17,"['https://openalex.org/A5029882049', 'https://openalex.org/A5046908604', 'https://openalex.org/A5011861720', 'https://openalex.org/A5085018241', 'https://openalex.org/A5067625837', 'https://openalex.org/A5038233956']"
https://openalex.org/W2963275574,2017,16,"['https://openalex.org/A5018235085', 'https://openalex.org/A5031592048', 'https://openalex.org/A5007176508', 'https://openalex.org/A5015080044', 'https://openalex.org/A5078253058']"
https://openalex.org/W2984727430,2019,16,"['https://openalex.org/A5003402328', 'https://openalex.org/A5046908604']"
https://openalex.org/W2986395571,2018,16,"['https://openalex.org/A5020788604', 'https://openalex.org/A5044033735', 'https://openalex.org/A5053359378']"
https://openalex.org/W3121876365,2016,16,"['https://openalex.org/A5001211242', 'https://openalex.org/A5029293919', 'https://openalex.org/A5050883930', 'https://openalex.org/A5064420079']"
https://openalex.org/W2503919929,2016,15,"['https://openalex.org/A5026396216', 'https://openalex.org/A5032997049', 'https://openalex.org/A5025396810', 'https://openalex.org/A5007282319', 'https://openalex.org/A5025342513', 'https://openalex.org/A5089807699']"
https://openalex.org/W2796217317,2019,15,"['https://openalex.org/A5010862966', 'https://openalex.org/A5061359597', 'https://openalex.org/A5046908604']"
https://openalex.org/W2950295835,2019,15,"['https://openalex.org/A5001211242', 'https://openalex.org/A5052726702']"
https://openalex.org/W2998985416,2020,15,"['https://openalex.org/A5022150667', 'https://openalex.org/A5007282319', 'https://openalex.org/A5052833933', 'https://openalex.org/A5019323495', 'https://openalex.org/A5083023211', 'https://openalex.org/A5105986872', 'https://openalex.org/A5039326288', 'https://openalex.org/A5036583884']"
https://openalex.org/W2999628059,2020,15,"['https://openalex.org/A5005826053', 'https://openalex.org/A5046908604']"
https://openalex.org/W3008208901,2020,15,"['https://openalex.org/A5101891152', 'https://openalex.org/A5101888104', 'https://openalex.org/A5003239047', 'https://openalex.org/A5103873055', 'https://openalex.org/A5100447691']"
https://openalex.org/W3041248326,2020,14,"['https://openalex.org/A5084936290', 'https://openalex.org/A5046908604']"
https://openalex.org/W4214718120,2020,14,"['https://openalex.org/A5016902194', 'https://openalex.org/A5044033735', 'https://openalex.org/A5029940839', 'https://openalex.org/A5002514740', 'https://openalex.org/A5073742847']"
https://openalex.org/W3141593921,2021,13,"['https://openalex.org/A5067094699', 'https://openalex.org/A5103190348', 'https://openalex.org/A5032369426', 'https://openalex.org/A5071470375']"
https://openalex.org/W2105511450,2000,31,"['https://openalex.org/A5001211242', 'https://openalex.org/A5059686380']"
https://openalex.org/W1562173050,2006,23,"['https://openalex.org/A5001211242', 'https://openalex.org/A5029019200']"
https://openalex.org/W2011392640,2010,19,"['https://openalex.org/A5001211242', 'https://openalex.org/A5055795427']"
https://openalex.org/W2949552724,2010,17,"['https://openalex.org/A5076687639', 'https://openalex.org/A5080791781']"
https://openalex.org/W1990402644,2012,16,"['https://openalex.org/A5029882049', 'https://openalex.org/A5038233956', 'https://openalex.org/A5046908604']"
https://openalex.org/W2036715167,2014,15,"['https://openalex.org/A5029882049', 'https://openalex.org/A5046908604', 'https://openalex.org/A5011861720', 'https://openalex.org/A5085018241', 'https://openalex.org/A5067625837', 'https://openalex.org/A5038233956']"
https://openalex.org/W2183353899,2013,15,"['https://openalex.org/A5089509071', 'https://openalex.org/A5075585743', 'https://openalex.org/A5015080044']"
https://openalex.org/W2891052489,2018,15,"['https://openalex.org/A5014435955', 'https://openalex.org/A5082861306', 'https://openalex.org/A5074475302', 'https://openalex.org/A5101971141', 'https://openalex.org/A5005609029']"
https://openalex.org/W48256706,2013,15,"['https://openalex.org/A5012915897', 'https://openalex.org/A5082841553', 'https://openalex.org/A5007282319', 'https://openalex.org/A5105986872', 'https://openalex.org/A5036583884']"
https://openalex.org/W2604746410,2017,14,"['https://openalex.org/A5025396810', 'https://openalex.org/A5007282319', 'https://openalex.org/A5065393757']"
https://openalex.org/W2794813275,2018,14,"['https://openalex.org/A5060298310', 'https://openalex.org/A5024754042', 'https://openalex.org/A5085014912', 'https://openalex.org/A5009887999']"
https://openalex.org/W2963642173,2018,14,"['https://openalex.org/A5070221432', 'https://openalex.org/A5046908604']"
https://openalex.org/W2982292749,2019,14,['https://openalex.org/A5015080044']
https://openalex.org/W410032661,2014,14,"['https://openalex.org/A5113795053', 'https://openalex.org/A5108139740', 'https://openalex.org/A5109832207', 'https://openalex.org/A5040217228', 'https://openalex.org/A5032369426', 'https://openalex.org/A5113443954', 'https://openalex.org/A5002214819', 'https://openalex.org/A5076716774', 'https://openalex.org/A5037344196']"
https://openalex.org/W2307819743,2016,13,['https://openalex.org/A5080791781']
https://openalex.org/W2533753076,2016,13,"['https://openalex.org/A5056775125', 'https://openalex.org/A5068019567', 'https://openalex.org/A5066733214']"
https://openalex.org/W3160665248,2021,12,"['https://openalex.org/A5013841168', 'https://openalex.org/A5014394213', 'https://openalex.org/A5080791781']"
https://openalex.org/W3141075380,2021,11,"['https://openalex.org/A5058732791', 'https://openalex.org/A5052776631', 'https://openalex.org/A5026931667', 'https://openalex.org/A5015080044']"
https://openalex.org/W3125088053,1998,29,['https://openalex.org/A5001211242']
https://openalex.org/W2126606519,1998,28,"['https://openalex.org/A5108350206', 'https://openalex.org/A5017052716', 'https://openalex.org/A5080791781']"
https://openalex.org/W1996957457,2000,26,"['https://openalex.org/A5111813148', 'https://openalex.org/A5080791781']"
https://openalex.org/W3198340729,1996,26,"['https://openalex.org/A5080791781', 'https://openalex.org/A5001196193']"
https://openalex.org/W1903896078,2007,19,"['https://openalex.org/A5001211242', 'https://openalex.org/A5091146010']"
https://openalex.org/W2122013562,2011,15,"['https://openalex.org/A5060541841', 'https://openalex.org/A5112016478', 'https://openalex.org/A5005974550']"
https://openalex.org/W2138246198,2011,15,"['https://openalex.org/A5080791781', 'https://openalex.org/A5072287016']"
https://openalex.org/W2221077826,2015,13,"['https://openalex.org/A5074995400', 'https://openalex.org/A5007176508', 'https://openalex.org/A5015080044']"
https://openalex.org/W2963167109,2017,13,"['https://openalex.org/A5077309439', 'https://openalex.org/A5086701362', 'https://openalex.org/A5001211242', 'https://openalex.org/A5070920982']"
https://openalex.org/W2995265324,2019,13,"['https://openalex.org/A5060107740', 'https://openalex.org/A5078153382', 'https://openalex.org/A5044033735', 'https://openalex.org/A5077381667', 'https://openalex.org/A5058920438', 'https://openalex.org/A5003322306']"
https://openalex.org/W4288254648,2019,13,"['https://openalex.org/A5018871164', 'https://openalex.org/A5083438983', 'https://openalex.org/A5001211242', 'https://openalex.org/A5089493027']"
https://openalex.org/W1904405567,2014,12,"['https://openalex.org/A5047531971', 'https://openalex.org/A5031280274', 'https://openalex.org/A5009887999', 'https://openalex.org/A5112170397']"
https://openalex.org/W3122638245,2014,12,"['https://openalex.org/A5029882049', 'https://openalex.org/A5040027314', 'https://openalex.org/A5038233956', 'https://openalex.org/A5046908604']"
https://openalex.org/W3036911915,2020,11,"['https://openalex.org/A5060107740', 'https://openalex.org/A5044033735', 'https://openalex.org/A5077381667', 'https://openalex.org/A5058920438', 'https://openalex.org/A5003322306', 'https://openalex.org/A5078153382']"
https://openalex.org/W3107290567,2020,11,"['https://openalex.org/A5037129157', 'https://openalex.org/A5075756309', 'https://openalex.org/A5043621466']"
https://openalex.org/W2734702499,2017,12,"['https://openalex.org/A5043451188', 'https://openalex.org/A5080791781']"
https://openalex.org/W2782793867,2018,12,"['https://openalex.org/A5015080044', 'https://openalex.org/A5059236838']"
https://openalex.org/W1762347651,2014,11,"['https://openalex.org/A5029882049', 'https://openalex.org/A5040027314', 'https://openalex.org/A5038233956', 'https://openalex.org/A5046908604']"
https://openalex.org/W2496924401,2017,11,"['https://openalex.org/A5045573446', 'https://openalex.org/A5107174305', 'https://openalex.org/A5046908604', 'https://openalex.org/A5066039938']"
https://openalex.org/W2623878582,2017,11,['https://openalex.org/A5060541841']
https://openalex.org/W2787879105,2018,11,"['https://openalex.org/A5016464354', 'https://openalex.org/A5007282319', 'https://openalex.org/A5082265673', 'https://openalex.org/A5059420501']"
https://openalex.org/W2790573861,2018,11,"['https://openalex.org/A5036868218', 'https://openalex.org/A5007282319', 'https://openalex.org/A5052583897']"
https://openalex.org/W2907343584,2018,11,"['https://openalex.org/A5071797963', 'https://openalex.org/A5054789243', 'https://openalex.org/A5018717377', 'https://openalex.org/A5112407267', 'https://openalex.org/A5044033735', 'https://openalex.org/A5000725697', 'https://openalex.org/A5036348416', 'https://openalex.org/A5081498765', 'https://openalex.org/A5060362716']"
https://openalex.org/W2959586437,2019,11,"['https://openalex.org/A5066483978', 'https://openalex.org/A5010739172', 'https://openalex.org/A5009887999', 'https://openalex.org/A5014724247']"
https://openalex.org/W2964585128,2019,11,"['https://openalex.org/A5067243359', 'https://openalex.org/A5002854572', 'https://openalex.org/A5044033735', 'https://openalex.org/A5083338507']"
https://openalex.org/W3125963529,2014,11,"['https://openalex.org/A5082456527', 'https://openalex.org/A5001211242', 'https://openalex.org/A5052726702', 'https://openalex.org/A5084771969']"
https://openalex.org/W3121500798,1998,22,"['https://openalex.org/A5001211242', 'https://openalex.org/A5059686380']"
https://openalex.org/W2016394700,2003,19,['https://openalex.org/A5080791781']
https://openalex.org/W3124444067,2007,13,"['https://openalex.org/A5001211242', 'https://openalex.org/A5060469176']"
https://openalex.org/W1561843676,2010,12,"['https://openalex.org/A5025396810', 'https://openalex.org/A5007282319', 'https://openalex.org/A5005703077', 'https://openalex.org/A5024011571', 'https://openalex.org/A5036583884']"
https://openalex.org/W4236899315,1998,19,"['https://openalex.org/A5112780559', 'https://openalex.org/A5009649878', 'https://openalex.org/A5080791781']"
https://openalex.org/W3082743604,2002,18,"['https://openalex.org/A5110142999', 'https://openalex.org/A5051745258', 'https://openalex.org/A5009887999', 'https://openalex.org/A5022372948']"
https://openalex.org/W2082938960,1987,17,['https://openalex.org/A5080791781']
https://openalex.org/W3123079905,2000,16,"['https://openalex.org/A5001211242', 'https://openalex.org/A5029019200']"
https://openalex.org/W4300697975,2004,14,"['https://openalex.org/A5001211242', 'https://openalex.org/A5077390169', 'https://openalex.org/A5081749378']"
https://openalex.org/W4300655971,2004,13,"['https://openalex.org/A5001211242', 'https://openalex.org/A5077390169', 'https://openalex.org/A5081749378']"
https://openalex.org/W2324067304,2003,12,"['https://openalex.org/A5020702662', 'https://openalex.org/A5101164549']"
https://openalex.org/W2755290892,1995,12,"['https://openalex.org/A5001211242', 'https://openalex.org/A5089333674', 'https://openalex.org/A5038827978']"
https://openalex.org/W3121725667,1996,12,['https://openalex.org/A5001211242']
https://openalex.org/W2128677857,1994,3390,"['https://openalex.org/A5079825006', 'https://openalex.org/A5007861624']"
https://openalex.org/W2120220258,2010,2328,"['https://openalex.org/A5028277052', 'https://openalex.org/A5043896474', 'https://openalex.org/A5007176508', 'https://openalex.org/A5043737321', 'https://openalex.org/A5079825006']"
https://openalex.org/W2010210047,1999,1949,['https://openalex.org/A5099111335']
https://openalex.org/W1972888601,1981,1946,['https://openalex.org/A5079825006']
https://openalex.org/W2399828995,2008,1889,['https://openalex.org/A5099111335']
https://openalex.org/W2596585349,2009,1849,"['https://openalex.org/A5077079119', 'https://openalex.org/A5102903629', 'https://openalex.org/A5069476228', 'https://openalex.org/A5056106335']"
https://openalex.org/W2123713131,2011,1749,"['https://openalex.org/A5071093940', 'https://openalex.org/A5080087902', 'https://openalex.org/A5077079119', 'https://openalex.org/A5001961716']"
https://openalex.org/W2153505326,1981,1564,['https://openalex.org/A5099111335']
https://openalex.org/W2344975321,2016,1397,"['https://openalex.org/A5077310477', 'https://openalex.org/A5039638848', 'https://openalex.org/A5077079119', 'https://openalex.org/A5042978135', 'https://openalex.org/A5056348548']"
https://openalex.org/W1984251878,2007,1133,"['https://openalex.org/A5077079119', 'https://openalex.org/A5051768325', 'https://openalex.org/A5071093940']"
https://openalex.org/W2600886565,2017,955,"['https://openalex.org/A5071496598', 'https://openalex.org/A5025550714', 'https://openalex.org/A5036780061', 'https://openalex.org/A5091709254', 'https://openalex.org/A5077079119', 'https://openalex.org/A5088141761', 'https://openalex.org/A5083771180']"
https://openalex.org/W2027796863,2001,861,"['https://openalex.org/A5071093940', 'https://openalex.org/A5077079119']"
https://openalex.org/W1991756463,1990,852,"['https://openalex.org/A5079825006', 'https://openalex.org/A5007861624']"
https://openalex.org/W2162188269,2006,827,"['https://openalex.org/A5071093940', 'https://openalex.org/A5077079119', 'https://openalex.org/A5080087902']"
https://openalex.org/W2143176882,1980,736,['https://openalex.org/A5079825006']
https://openalex.org/W2911589237,2019,660,"['https://openalex.org/A5036780061', 'https://openalex.org/A5077079119']"
https://openalex.org/W2024999266,1987,657,['https://openalex.org/A5079825006']
https://openalex.org/W2102630578,2005,619,"['https://openalex.org/A5077079119', 'https://openalex.org/A5071093940']"
https://openalex.org/W2147231083,2006,606,"['https://openalex.org/A5077079119', 'https://openalex.org/A5071093940']"
https://openalex.org/W2097266862,2006,557,"['https://openalex.org/A5080087902', 'https://openalex.org/A5071093940', 'https://openalex.org/A5077079119', 'https://openalex.org/A5073170587', 'https://openalex.org/A5105268757']"
https://openalex.org/W2167956961,2010,546,"['https://openalex.org/A5077079119', 'https://openalex.org/A5007418876', 'https://openalex.org/A5080087902', 'https://openalex.org/A5112799299', 'https://openalex.org/A5071093940']"
https://openalex.org/W3199277690,2021,538,"['https://openalex.org/A5079825006', 'https://openalex.org/A5109524574']"
https://openalex.org/W2112971401,2004,509,"['https://openalex.org/A5077079119', 'https://openalex.org/A5051768325', 'https://openalex.org/A5070920982', 'https://openalex.org/A5071093940']"
https://openalex.org/W137420995,2001,503,"['https://openalex.org/A5077079119', 'https://openalex.org/A5080087902', 'https://openalex.org/A5071093940']"
https://openalex.org/W117998471,2003,497,"['https://openalex.org/A5079825006', 'https://openalex.org/A5007861624', 'https://openalex.org/A5087629528']"
https://openalex.org/W2157201325,2014,452,"['https://openalex.org/A5112093875', 'https://openalex.org/A5001961716', 'https://openalex.org/A5077079119', 'https://openalex.org/A5071093940']"
https://openalex.org/W2126377586,2009,440,"['https://openalex.org/A5075564798', 'https://openalex.org/A5077079119', 'https://openalex.org/A5034461489']"
https://openalex.org/W2408751410,2004,417,['https://openalex.org/A5099111335']
https://openalex.org/W1965831205,2009,390,"['https://openalex.org/A5077079119', 'https://openalex.org/A5071093940']"
https://openalex.org/W2122401285,2007,384,"['https://openalex.org/A5077079119', 'https://openalex.org/A5056106335']"
https://openalex.org/W629346828,2004,382,['https://openalex.org/A5079825006']
https://openalex.org/W2141467654,2015,365,"['https://openalex.org/A5077079119', 'https://openalex.org/A5036780061', 'https://openalex.org/A5001961716']"
https://openalex.org/W2106731506,2007,360,"['https://openalex.org/A5074565549', 'https://openalex.org/A5084759791', 'https://openalex.org/A5077079119']"
https://openalex.org/W2025172185,1987,330,"['https://openalex.org/A5079825006', 'https://openalex.org/A5007577230', 'https://openalex.org/A5044640514', 'https://openalex.org/A5061851752', 'https://openalex.org/A5058414644']"
https://openalex.org/W2194225532,2015,328,"['https://openalex.org/A5028277052', 'https://openalex.org/A5050671678', 'https://openalex.org/A5079825006']"
https://openalex.org/W2171593734,2010,315,"['https://openalex.org/A5036195075', 'https://openalex.org/A5100373286', 'https://openalex.org/A5056238849', 'https://openalex.org/A5025689163', 'https://openalex.org/A5109960502', 'https://openalex.org/A5077167301', 'https://openalex.org/A5004836032']"
https://openalex.org/W2736660860,2017,290,"['https://openalex.org/A5062253481', 'https://openalex.org/A5013009893', 'https://openalex.org/A5102903629', 'https://openalex.org/A5077079119', 'https://openalex.org/A5067003773', 'https://openalex.org/A5074597914', 'https://openalex.org/A5020676714', 'https://openalex.org/A5088027475', 'https://openalex.org/A5025117351']"
https://openalex.org/W2024746114,2011,276,"['https://openalex.org/A5112799299', 'https://openalex.org/A5071093940', 'https://openalex.org/A5077079119', 'https://openalex.org/A5052048365']"
https://openalex.org/W2148886952,2014,276,"['https://openalex.org/A5015419380', 'https://openalex.org/A5001961716', 'https://openalex.org/A5077079119']"
https://openalex.org/W2622627557,2017,274,"['https://openalex.org/A5039638848', 'https://openalex.org/A5077310477', 'https://openalex.org/A5077079119', 'https://openalex.org/A5056348548', 'https://openalex.org/A5042978135']"
https://openalex.org/W2146163948,2009,263,"['https://openalex.org/A5016109670', 'https://openalex.org/A5077079119', 'https://openalex.org/A5112332257']"
https://openalex.org/W2411911989,2015,256,"['https://openalex.org/A5079825006', 'https://openalex.org/A5076189854']"
https://openalex.org/W4377130677,2023,256,"['https://openalex.org/A5034251656', 'https://openalex.org/A5113226487', 'https://openalex.org/A5080095155', 'https://openalex.org/A5025419994', 'https://openalex.org/A5077079119', 'https://openalex.org/A5100400922', 'https://openalex.org/A5025205227']"
https://openalex.org/W2156653081,2014,255,"['https://openalex.org/A5050932373', 'https://openalex.org/A5028277052', 'https://openalex.org/A5040936014', 'https://openalex.org/A5043896474', 'https://openalex.org/A5079825006']"
https://openalex.org/W2046104360,2014,254,"['https://openalex.org/A5074565549', 'https://openalex.org/A5077079119', 'https://openalex.org/A5020926211']"
https://openalex.org/W2097625105,2011,243,"['https://openalex.org/A5064577132', 'https://openalex.org/A5062253481', 'https://openalex.org/A5077079119', 'https://openalex.org/A5015419380']"
https://openalex.org/W2109860023,2014,227,"['https://openalex.org/A5102903629', 'https://openalex.org/A5074597914', 'https://openalex.org/A5077079119', 'https://openalex.org/A5062253481']"
https://openalex.org/W125892352,2019,212,"['https://openalex.org/A5077079119', 'https://openalex.org/A5051768325']"
https://openalex.org/W2613289252,2017,184,"['https://openalex.org/A5036780061', 'https://openalex.org/A5077079119', 'https://openalex.org/A5069346030', 'https://openalex.org/A5001961716']"
https://openalex.org/W3163271954,2021,117,"['https://openalex.org/A5085034251', 'https://openalex.org/A5038671141', 'https://openalex.org/A5058904450', 'https://openalex.org/A5079825006', 'https://openalex.org/A5028277052']"
https://openalex.org/W3211864699,2021,104,"['https://openalex.org/A5109524574', 'https://openalex.org/A5079825006']"
https://openalex.org/W4366003124,2023,90,"['https://openalex.org/A5031345752', 'https://openalex.org/A5061956068', 'https://openalex.org/A5019815997', 'https://openalex.org/A5039540205', 'https://openalex.org/A5076189854', 'https://openalex.org/A5032451496']"
https://openalex.org/W4280491924,2022,76,"['https://openalex.org/A5083477814', 'https://openalex.org/A5080191195', 'https://openalex.org/A5083289746', 'https://openalex.org/A5009722403', 'https://openalex.org/A5088141761', 'https://openalex.org/A5077079119']"
https://openalex.org/W4225148555,2022,72,"['https://openalex.org/A5019568596', 'https://openalex.org/A5030706487', 'https://openalex.org/A5009764942', 'https://openalex.org/A5006206163', 'https://openalex.org/A5086558424', 'https://openalex.org/A5077079119', 'https://openalex.org/A5036780061']"
https://openalex.org/W4366495025,2023,61,"['https://openalex.org/A5077079119', 'https://openalex.org/A5089014521', 'https://openalex.org/A5071093940']"
https://openalex.org/W4400954549,2024,29,['https://openalex.org/A5077079119']
https://openalex.org/W4402512774,2024,15,"['https://openalex.org/A5019723604', 'https://openalex.org/A5053200092', 'https://openalex.org/A5045500067', 'https://openalex.org/A5021757437', 'https://openalex.org/A5077079119']"
https://openalex.org/W2237874662,1997,242,['https://openalex.org/A5079825006']
https://openalex.org/W2079988037,2007,229,"['https://openalex.org/A5056106335', 'https://openalex.org/A5077079119', 'https://openalex.org/A5017914184']"
https://openalex.org/W2092849686,1988,214,"['https://openalex.org/A5044640514', 'https://openalex.org/A5079825006', 'https://openalex.org/A5113462402']"
https://openalex.org/W2397461803,2005,213,['https://openalex.org/A5099111335']
https://openalex.org/W2113066154,2011,208,"['https://openalex.org/A5072234270', 'https://openalex.org/A5026175186', 'https://openalex.org/A5049354499', 'https://openalex.org/A5065295188', 'https://openalex.org/A5075745387', 'https://openalex.org/A5102991514']"
https://openalex.org/W2159399018,2005,205,"['https://openalex.org/A5075564798', 'https://openalex.org/A5034461489', 'https://openalex.org/A5077079119']"
https://openalex.org/W2174794590,2000,200,"['https://openalex.org/A5079825006', 'https://openalex.org/A5025920509']"
https://openalex.org/W1931902927,2006,189,"['https://openalex.org/A5079825006', 'https://openalex.org/A5013597687', 'https://openalex.org/A5002466062', 'https://openalex.org/A5074217949', 'https://openalex.org/A5087629528', 'https://openalex.org/A5091593653', 'https://openalex.org/A5037251749']"
https://openalex.org/W2115945258,2002,189,"['https://openalex.org/A5108224935', 'https://openalex.org/A5099111335', 'https://openalex.org/A5081070195', 'https://openalex.org/A5103180349', 'https://openalex.org/A5088428969']"
https://openalex.org/W2154167968,2007,189,"['https://openalex.org/A5020092544', 'https://openalex.org/A5053594805', 'https://openalex.org/A5077079119']"
https://openalex.org/W2040908702,2013,187,"['https://openalex.org/A5025964235', 'https://openalex.org/A5068340465', 'https://openalex.org/A5077079119']"
https://openalex.org/W2152934953,2009,185,"['https://openalex.org/A5026930125', 'https://openalex.org/A5077079119']"
https://openalex.org/W2047447098,2013,184,"['https://openalex.org/A5017534262', 'https://openalex.org/A5039540205', 'https://openalex.org/A5055348060']"
https://openalex.org/W2108264376,2012,183,"['https://openalex.org/A5077079119', 'https://openalex.org/A5007418876', 'https://openalex.org/A5048115353', 'https://openalex.org/A5039593921']"
https://openalex.org/W2171521317,2012,172,"['https://openalex.org/A5077079119', 'https://openalex.org/A5112093875', 'https://openalex.org/A5025964235']"
https://openalex.org/W2128566521,2010,167,"['https://openalex.org/A5024562387', 'https://openalex.org/A5077079119', 'https://openalex.org/A5016109670', 'https://openalex.org/A5025964235']"
https://openalex.org/W2130518563,2010,165,"['https://openalex.org/A5103234894', 'https://openalex.org/A5075564798', 'https://openalex.org/A5077079119', 'https://openalex.org/A5071093940']"
https://openalex.org/W2166385555,2015,165,"['https://openalex.org/A5010626848', 'https://openalex.org/A5081871525', 'https://openalex.org/A5077079119']"
https://openalex.org/W2766577284,2017,165,"['https://openalex.org/A5036780061', 'https://openalex.org/A5077079119', 'https://openalex.org/A5011348808']"
https://openalex.org/W1973898841,2015,163,"['https://openalex.org/A5062253481', 'https://openalex.org/A5077079119', 'https://openalex.org/A5102903629']"
https://openalex.org/W2126423894,2007,153,"['https://openalex.org/A5077079119', 'https://openalex.org/A5051768325', 'https://openalex.org/A5001208552']"
https://openalex.org/W2522500382,2017,133,"['https://openalex.org/A5022719192', 'https://openalex.org/A5075063030', 'https://openalex.org/A5077079119', 'https://openalex.org/A5017534262']"
https://openalex.org/W2768078304,2017,121,"['https://openalex.org/A5036780061', 'https://openalex.org/A5077079119']"
https://openalex.org/W2120212072,2012,119,"['https://openalex.org/A5005096721', 'https://openalex.org/A5053594805', 'https://openalex.org/A5062253481', 'https://openalex.org/A5077079119']"
https://openalex.org/W2502045296,2016,117,"['https://openalex.org/A5061070355', 'https://openalex.org/A5014490044', 'https://openalex.org/A5081871525', 'https://openalex.org/A5077079119', 'https://openalex.org/A5088590161']"
https://openalex.org/W2024728349,2014,116,"['https://openalex.org/A5073754797', 'https://openalex.org/A5072758745']"
https://openalex.org/W2136677635,2014,113,"['https://openalex.org/A5053594805', 'https://openalex.org/A5005096721', 'https://openalex.org/A5077079119', 'https://openalex.org/A5062253481']"
https://openalex.org/W2166622580,2014,113,"['https://openalex.org/A5053594805', 'https://openalex.org/A5005096721', 'https://openalex.org/A5062253481', 'https://openalex.org/A5077079119']"
https://openalex.org/W2246013387,2015,112,"['https://openalex.org/A5001961716', 'https://openalex.org/A5071093940', 'https://openalex.org/A5039540205']"
https://openalex.org/W2929321571,2019,111,"['https://openalex.org/A5077079119', 'https://openalex.org/A5019568596', 'https://openalex.org/A5113968865', 'https://openalex.org/A5006661033', 'https://openalex.org/A5086558424', 'https://openalex.org/A5036780061']"
https://openalex.org/W2963547174,2018,110,"['https://openalex.org/A5006661033', 'https://openalex.org/A5005431772', 'https://openalex.org/A5026322200', 'https://openalex.org/A5029105520', 'https://openalex.org/A5077079119']"
https://openalex.org/W2914356797,2019,107,"['https://openalex.org/A5050671678', 'https://openalex.org/A5028277052', 'https://openalex.org/A5043896474', 'https://openalex.org/A5079825006']"
https://openalex.org/W2040027527,2015,106,"['https://openalex.org/A5102903629', 'https://openalex.org/A5077079119', 'https://openalex.org/A5069476228', 'https://openalex.org/A5056106335']"
https://openalex.org/W2087628758,2014,101,['https://openalex.org/A5077079119']
https://openalex.org/W2587969630,2017,96,"['https://openalex.org/A5112620374', 'https://openalex.org/A5050932373', 'https://openalex.org/A5028277052', 'https://openalex.org/A5110302387', 'https://openalex.org/A5008574220', 'https://openalex.org/A5079825006']"
https://openalex.org/W2135727220,2014,95,"['https://openalex.org/A5102903629', 'https://openalex.org/A5077079119', 'https://openalex.org/A5052048365', 'https://openalex.org/A5057061128', 'https://openalex.org/A5062253481', 'https://openalex.org/A5026362436', 'https://openalex.org/A5065718884', 'https://openalex.org/A5077215501']"
https://openalex.org/W2765191723,2017,94,"['https://openalex.org/A5039540205', 'https://openalex.org/A5043948574', 'https://openalex.org/A5001961716', 'https://openalex.org/A5017534262', 'https://openalex.org/A5071093940']"
https://openalex.org/W2558034695,2016,88,"['https://openalex.org/A5075987993', 'https://openalex.org/A5052150259', 'https://openalex.org/A5077079119', 'https://openalex.org/A5052048365']"
https://openalex.org/W2964192819,2019,83,"['https://openalex.org/A5100442044', 'https://openalex.org/A5043601710', 'https://openalex.org/A5100368946', 'https://openalex.org/A5020980410', 'https://openalex.org/A5065669497']"
https://openalex.org/W1580018148,2019,82,"['https://openalex.org/A5077079119', 'https://openalex.org/A5081038789', 'https://openalex.org/A5025964235', 'https://openalex.org/A5045288622']"
https://openalex.org/W3163675517,2021,82,"['https://openalex.org/A5039540205', 'https://openalex.org/A5001961716', 'https://openalex.org/A5017534262', 'https://openalex.org/A5071093940']"
